,dataDate,dataTime,dataMillisec,instrumentID,exchangeCD,lastPrice,lowPrice,highPrice,volume,value,openInterest,preOpenInterest,upperLimitPrice,lowerLimitPrice,preSettlementPrice,prevClosePrice,settlementPrice,openPrice,closePrice,preDelta,currDelta,clearingDay,milliSecOffset,bidPrice1,bidVolume1,bidPrice2,bidVolume2,bidPrice3,bidVolume3,bidPrice4,bidVolume4,bidPrice5,bidVolume5,askPrice1,askVolume1,askPrice2,askVolume2,askPrice3,askVolume3,askPrice4,askVolume4,askPrice5,askVolume5
0,2017-04-19,08:59:00,311,cs1709,XDCE,1993,1993,1993,1404,27981720,810528,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32340311,1993,33,0,0,0,0,0,0,0,0,1994,26,0,0,0,0,0,0,0,0
1,2017-04-19,09:00:00,362,cs1709,XDCE,1993,1992,1993,1534,30572180,810544,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32400362,1993,9,0,0,0,0,0,0,0,0,1994,51,0,0,0,0,0,0,0,0
2,2017-04-19,09:00:00,860,cs1709,XDCE,1993,1992,1994,2176,43362940,810446,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32400860,1992,201,0,0,0,0,0,0,0,0,1993,307,0,0,0,0,0,0,0,0
3,2017-04-19,09:00:01,362,cs1709,XDCE,1992,1991,1994,3492,69586300,810458,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32401362,1991,374,0,0,0,0,0,0,0,0,1992,50,0,0,0,0,0,0,0,0
4,2017-04-19,09:00:01,860,cs1709,XDCE,1992,1991,1994,3772,75163520,810486,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32401860,1991,325,0,0,0,0,0,0,0,0,1993,312,0,0,0,0,0,0,0,0
5,2017-04-19,09:00:02,362,cs1709,XDCE,1992,1991,1994,4168,83051240,810318,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32402362,1991,362,0,0,0,0,0,0,0,0,1992,107,0,0,0,0,0,0,0,0
6,2017-04-19,09:00:02,856,cs1709,XDCE,1991,1991,1994,4230,84285840,810330,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32402856,1991,297,0,0,0,0,0,0,0,0,1992,130,0,0,0,0,0,0,0,0
7,2017-04-19,09:00:03,354,cs1709,XDCE,1992,1990,1994,5106,101728580,810604,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32403354,1990,517,0,0,0,0,0,0,0,0,1992,100,0,0,0,0,0,0,0,0
8,2017-04-19,09:00:03,854,cs1709,XDCE,1990,1990,1994,5282,105231660,810550,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32403854,1990,447,0,0,0,0,0,0,0,0,1991,24,0,0,0,0,0,0,0,0
9,2017-04-19,09:00:04,363,cs1709,XDCE,1990,1990,1994,6404,127561680,810936,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32404363,1989,195,0,0,0,0,0,0,0,0,1990,94,0,0,0,0,0,0,0,0
10,2017-04-19,09:00:04,862,cs1709,XDCE,1988,1988,1994,6886,137147760,811134,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32404862,1988,95,0,0,0,0,0,0,0,0,1989,40,0,0,0,0,0,0,0,0
11,2017-04-19,09:00:05,360,cs1709,XDCE,1987,1985,1994,7668,152683080,810972,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32405360,1986,35,0,0,0,0,0,0,0,0,1988,53,0,0,0,0,0,0,0,0
12,2017-04-19,09:00:05,860,cs1709,XDCE,1985,1985,1994,7950,158283540,810998,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32405860,1985,75,0,0,0,0,0,0,0,0,1986,76,0,0,0,0,0,0,0,0
13,2017-04-19,09:00:06,360,cs1709,XDCE,1986,1984,1994,8748,174132080,810946,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32406360,1986,56,0,0,0,0,0,0,0,0,1987,12,0,0,0,0,0,0,0,0
14,2017-04-19,09:00:06,852,cs1709,XDCE,1986,1984,1994,8982,178780560,810978,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32406852,1985,59,0,0,0,0,0,0,0,0,1987,15,0,0,0,0,0,0,0,0
15,2017-04-19,09:00:07,362,cs1709,XDCE,1987,1984,1994,9066,180449160,810960,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32407362,1986,22,0,0,0,0,0,0,0,0,1987,17,0,0,0,0,0,0,0,0
16,2017-04-19,09:00:07,861,cs1709,XDCE,1986,1984,1994,9214,183389500,810926,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32407861,1986,36,0,0,0,0,0,0,0,0,1987,1,0,0,0,0,0,0,0,0
17,2017-04-19,09:00:08,357,cs1709,XDCE,1987,1984,1994,9312,185336760,810952,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32408357,1987,57,0,0,0,0,0,0,0,0,1988,85,0,0,0,0,0,0,0,0
18,2017-04-19,09:00:08,857,cs1709,XDCE,1987,1984,1994,9354,186171320,810952,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32408857,1987,59,0,0,0,0,0,0,0,0,1988,51,0,0,0,0,0,0,0,0
19,2017-04-19,09:00:09,359,cs1709,XDCE,1987,1984,1994,9402,187125120,810928,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32409359,1987,71,0,0,0,0,0,0,0,0,1988,45,0,0,0,0,0,0,0,0
20,2017-04-19,09:00:09,854,cs1709,XDCE,1987,1984,1994,9442,187920160,810940,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32409854,1987,65,0,0,0,0,0,0,0,0,1988,33,0,0,0,0,0,0,0,0
21,2017-04-19,09:00:10,361,cs1709,XDCE,1988,1984,1994,9510,189272000,810914,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32410361,1988,58,0,0,0,0,0,0,0,0,1989,58,0,0,0,0,0,0,0,0
22,2017-04-19,09:00:10,854,cs1709,XDCE,1985,1984,1994,10314,205245760,811438,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32410854,1985,39,0,0,0,0,0,0,0,0,1986,336,0,0,0,0,0,0,0,0
23,2017-04-19,09:00:11,349,cs1709,XDCE,1986,1984,1994,10762,214142860,811460,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32411349,1985,44,0,0,0,0,0,0,0,0,1986,132,0,0,0,0,0,0,0,0
24,2017-04-19,09:00:11,856,cs1709,XDCE,1987,1984,1994,11044,219743340,811420,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32411856,1986,12,0,0,0,0,0,0,0,0,1987,93,0,0,0,0,0,0,0,0
25,2017-04-19,09:00:12,354,cs1709,XDCE,1986,1984,1994,11212,223080520,811316,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32412354,1985,89,0,0,0,0,0,0,0,0,1987,62,0,0,0,0,0,0,0,0
26,2017-04-19,09:00:12,848,cs1709,XDCE,1987,1984,1994,11222,223279140,811318,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32412848,1986,46,0,0,0,0,0,0,0,0,1987,61,0,0,0,0,0,0,0,0
27,2017-04-19,09:00:13,360,cs1709,XDCE,1987,1984,1994,11380,226417140,811352,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32413360,1986,5,0,0,0,0,0,0,0,0,1987,55,0,0,0,0,0,0,0,0
28,2017-04-19,09:00:13,860,cs1709,XDCE,1985,1984,1994,11822,235191940,811108,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32413860,1984,143,0,0,0,0,0,0,0,0,1986,94,0,0,0,0,0,0,0,0
29,2017-04-19,09:00:14,348,cs1709,XDCE,1986,1984,1994,11844,235628860,811090,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32414348,1985,10,0,0,0,0,0,0,0,0,1986,167,0,0,0,0,0,0,0,0
30,2017-04-19,09:00:14,849,cs1709,XDCE,1985,1984,1994,11890,236542140,811104,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32414849,1984,151,0,0,0,0,0,0,0,0,1985,1,0,0,0,0,0,0,0,0
31,2017-04-19,09:00:15,356,cs1709,XDCE,1986,1984,1994,12334,245360600,810978,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32415356,1986,22,0,0,0,0,0,0,0,0,1987,70,0,0,0,0,0,0,0,0
32,2017-04-19,09:00:15,852,cs1709,XDCE,1986,1984,1994,12558,249808880,810972,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32415852,1986,307,0,0,0,0,0,0,0,0,1987,81,0,0,0,0,0,0,0,0
33,2017-04-19,09:00:16,358,cs1709,XDCE,1987,1984,1994,12580,250245940,810962,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32416358,1986,336,0,0,0,0,0,0,0,0,1987,59,0,0,0,0,0,0,0,0
34,2017-04-19,09:00:16,857,cs1709,XDCE,1987,1984,1994,12716,252948100,810962,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32416857,1987,76,0,0,0,0,0,0,0,0,1988,45,0,0,0,0,0,0,0,0
35,2017-04-19,09:00:17,355,cs1709,XDCE,1987,1984,1994,12822,255054340,810978,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32417355,1987,36,0,0,0,0,0,0,0,0,1988,52,0,0,0,0,0,0,0,0
36,2017-04-19,09:00:17,853,cs1709,XDCE,1989,1984,1994,13086,260302680,810794,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32417853,1988,215,0,0,0,0,0,0,0,0,1989,53,0,0,0,0,0,0,0,0
37,2017-04-19,09:00:18,357,cs1709,XDCE,1990,1984,1994,13206,262689680,810720,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32418357,1989,155,0,0,0,0,0,0,0,0,1990,308,0,0,0,0,0,0,0,0
38,2017-04-19,09:00:18,861,cs1709,XDCE,1989,1984,1994,13280,264161840,810676,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32418861,1989,14,0,0,0,0,0,0,0,0,1990,283,0,0,0,0,0,0,0,0
39,2017-04-19,09:00:19,362,cs1709,XDCE,1989,1984,1994,13628,271084380,810422,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32419362,1988,1,0,0,0,0,0,0,0,0,1989,56,0,0,0,0,0,0,0,0
40,2017-04-19,09:00:19,850,cs1709,XDCE,1991,1984,1994,14276,283979280,810186,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32419850,1991,48,0,0,0,0,0,0,0,0,1992,66,0,0,0,0,0,0,0,0
41,2017-04-19,09:00:20,359,cs1709,XDCE,1993,1984,1994,14438,287206920,810138,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32420359,1992,35,0,0,0,0,0,0,0,0,1993,136,0,0,0,0,0,0,0,0
42,2017-04-19,09:00:20,855,cs1709,XDCE,1993,1984,1994,14530,289040120,810130,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32420855,1992,39,0,0,0,0,0,0,0,0,1993,105,0,0,0,0,0,0,0,0
43,2017-04-19,09:00:21,354,cs1709,XDCE,1992,1984,1994,14642,291270860,810106,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32421354,1991,21,0,0,0,0,0,0,0,0,1992,58,0,0,0,0,0,0,0,0
44,2017-04-19,09:00:21,847,cs1709,XDCE,1991,1984,1994,14654,291509860,810110,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32421847,1991,22,0,0,0,0,0,0,0,0,1992,80,0,0,0,0,0,0,0,0
45,2017-04-19,09:00:22,350,cs1709,XDCE,1991,1984,1994,14722,292863780,810074,810518,2107,1907,2007,1997,0,1993,0,0,0,2017-04-19,32422350,1990,692,0,0,0,0,0,0,0,0,1991,173,0,0,0,0,0,0,0,0
